Year,CountyName,Population,Municipal,Manufacturing,Mining,Power,Irrigation,LiveStock,Muni_GW,Muni_SW,Muni_RU,MFG_Gw,MFG_SW,MFG_RU,Mining_GW,Mining_SW,Mining_RU,Power_GW,Power_SW,Power_RU,Irrig_GW,Irrig_SW,Irrig_RU,Livestock_GW,Livestock_SW,Livestock_RU,textbox46,textbox11,textbox13,Manufacturing1,textbox17,textbox19,textbox20,textbox21,textbox23,textbox25,Textbox44,textbox27,textbox29,Textbox49,textbox31,textbox33,Textbox52,textbox35,textbox37,Textbox55,textbox39,textbox41,Textbox58,textbox43,textbox45,Textbox61
2015,DALLAS,"2,541,528","481,098","16,759",1,923,"7,259",329,"4,898","476,193",7,725,"14,777","1,257",1,0,0,0,923,0,"2,734","4,517",8,280,49,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,DAWSON,"13,812","3,079",0,221,0,"54,957",48,909,"1,113","1,057",0,0,0,164,0,57,0,0,0,"53,360",561,"1,036",43,5,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,DEAF SMITH,"19,678","4,015","1,036",0,0,"109,294","10,988","4,015",0,0,"1,036",0,0,0,0,0,0,0,0,"109,294",0,0,"9,889","1,099",0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,DELTA,"5,326",596,0,0,0,"4,766",684,130,466,0,0,0,0,0,0,0,0,0,0,54,"4,712",0,103,581,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,DENTON,"778,846","122,290",300,"1,038",46,"2,241",782,"13,821","107,979",490,0,300,0,191,764,83,0,5,41,655,"1,586",0,235,547,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,DEWITT,"21,127","3,060",226,"6,393",0,211,"1,513","3,058",2,0,226,0,0,"4,603",512,"1,278",0,0,0,211,0,0,908,605,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,DICKENS,"2,232",374,0,0,0,"7,917",350,91,277,6,0,0,0,0,0,0,0,0,0,"7,910",0,7,228,122,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,DIMMIT,"10,997","2,024",0,"9,688",0,"3,555",304,"2,024",0,0,0,0,0,"6,976",775,"1,937",0,0,0,"3,353",202,0,152,152,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,DONLEY,"3,528",434,0,0,0,"25,696",856,92,342,0,0,0,0,0,0,0,0,0,0,"25,696",0,0,685,171,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,DUVAL,"11,359","1,411",0,375,0,"1,584",587,"1,411",0,0,0,0,0,375,0,0,0,0,0,"1,584",0,0,528,59,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,EASTLAND,"18,419","2,325",46,34,0,"3,261",781,303,"2,021",1,0,46,0,0,34,0,0,0,0,"3,016",245,0,39,742,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,ECTOR,"159,095","20,217",446,518,0,730,98,"2,635","17,582",0,358,88,0,360,0,158,0,0,0,105,625,0,88,10,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,EDWARDS,"1,897",282,0,0,0,119,299,282,0,0,0,0,0,0,0,0,0,0,0,43,76,0,269,30,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,EL PASO,"837,353","125,250","6,446",0,"6,804","155,563",176,"89,845","30,014","5,391","4,902","1,544",0,0,0,0,"3,736",0,"3,068","29,677","114,286","11,600",158,18,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,ELLIS,"162,687","24,703","4,558",0,729,831,906,"6,310","17,763",630,"1,967","2,591",0,0,0,0,0,729,0,830,1,0,18,888,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,ERATH,"40,968","4,468",49,0,0,"6,138","4,956","3,981",487,0,48,1,0,0,0,0,0,0,0,"6,077",61,0,"1,487","3,469",0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,FALLS,"17,254","3,524",0,0,0,"5,792","1,613","1,307","2,217",0,0,0,0,0,0,0,0,0,0,"5,719",73,0,242,"1,371",0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,FANNIN,"34,273","4,437",0,"1,535",0,"11,725","1,380","2,944","1,493",0,0,0,0,0,"1,535",0,0,0,0,508,"11,217",0,"1,242",138,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,FAYETTE,"25,563","2,858",363,269,"9,338",472,"1,752","2,858",0,0,363,0,0,194,22,53,15,"8,696",627,378,94,0,175,"1,577",0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,FISHER,"3,858",640,133,0,0,"3,571",363,378,262,0,132,1,0,0,0,0,0,0,0,"3,486",85,0,145,218,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,FLOYD,"5,881",783,0,0,0,"82,220","1,301",496,107,180,0,0,0,0,0,0,0,0,0,"82,219",0,1,"1,106",195,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,FOARD,"1,213",278,0,0,0,"1,974",246,20,258,0,0,0,0,0,0,0,0,0,0,"1,974",0,0,25,221,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,FORT BEND,"716,491","111,238","2,341",6,"51,631","24,753",673,"74,338","35,614","1,286","1,774",312,255,6,0,0,"1,899","49,732",0,"11,927","12,711",115,539,134,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,FRANKLIN,"10,793","1,759",0,0,0,80,"2,781",20,"1,739",0,0,0,0,0,0,0,0,0,0,80,0,0,"1,113","1,668",0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,FREESTONE,"20,192","2,829",19,188,"15,840",319,"1,161","2,786",43,0,19,0,0,184,3,1,158,"15,682",0,314,5,0,116,"1,045",0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,FRIO,"18,836","3,306",0,895,54,"57,809","1,295","3,295",0,11,0,0,0,644,72,179,54,0,0,"57,809",0,0,777,518,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,GAINES,"19,826","2,722",363,"5,752",0,"312,119",142,"2,722",0,0,363,0,0,"4,851",0,901,0,0,0,"312,119",0,0,128,14,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,GALVESTON,"320,926","49,559","39,948",134,"2,725","3,156",212,869,"47,627","1,063",107,"39,841",0,134,0,0,0,"2,725",0,155,"3,001",0,96,116,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,GARZA,"6,529",744,0,0,0,"8,984",128,118,626,0,0,0,0,0,0,0,0,0,0,"8,984",0,0,26,102,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,GILLESPIE,"26,299","3,582",19,5,0,"2,564",809,"3,582",0,0,19,0,0,5,0,0,0,0,0,"2,414",150,0,607,202,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,GLASSCOCK,"1,333",118,38,"4,599",0,"25,274",110,118,0,0,38,0,0,"3,127",0,"1,472",0,0,0,"25,274",0,0,88,22,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,GOLIAD,"7,766",824,0,0,184,"3,057",747,824,0,0,0,0,0,0,0,0,159,25,0,"3,057",0,0,597,150,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,GONZALES,"20,328","4,001","1,869","3,929",0,"3,501","9,491","2,771","1,230",0,"1,515",32,322,"2,537",687,705,0,0,0,"2,441",729,331,"7,118","2,373",0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,GRAY,"23,242","3,564",282,0,0,"28,143","2,057","1,676","1,844",44,282,0,0,0,0,0,0,0,0,"28,143",0,0,"1,543",514,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,GRAYSON,"125,091","19,156","2,180",141,"1,948","2,277","1,294","9,510","9,646",0,803,"1,377",0,104,26,11,0,"1,948",0,"2,003",274,0,323,971,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,GREGG,"126,378","26,231","1,178",0,362,25,130,"3,485","22,746",0,164,"1,014",0,0,0,0,242,120,0,1,24,0,13,117,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,GRIMES,"27,670","2,852",236,21,"10,537",345,"1,915","2,852",0,0,236,0,0,15,2,4,1,"10,536",0,206,0,139,574,"1,341",0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,GUADALUPE,"152,544","20,244","5,145",0,"3,892",775,995,"12,359","7,775",110,"2,357","1,826",962,0,0,0,1,"3,659",232,534,241,0,499,496,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,HALE,"35,371","4,215",719,0,0,"204,414","4,166","4,215",0,0,622,97,0,0,0,0,0,0,0,"204,294",120,0,"3,749",417,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,HALL,"3,166",742,1,0,0,"27,513",265,559,105,78,1,0,0,0,0,0,0,0,0,"27,513",0,0,212,53,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,HAMILTON,"8,430","1,293",1,0,0,394,"1,299",501,792,0,1,0,0,0,0,0,0,0,0,393,1,0,195,"1,104",0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,HANSFORD,"5,574","1,127",328,8,0,"146,249","4,894","1,127",0,0,328,0,0,3,1,4,0,0,0,"146,249",0,0,"3,426","1,468",0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,HARDEMAN,"3,814",457,205,0,0,"12,310",358,59,398,0,123,81,1,0,0,0,0,0,0,"12,310",0,0,143,215,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,HARDIN,"57,641","5,691",30,0,0,131,199,"5,691",0,0,30,0,0,0,0,0,0,0,0,42,89,0,50,149,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,HARRIS,"4,530,268","637,850","282,490",662,"8,757","9,440","1,124","194,671","440,494","2,685","28,305","247,342","6,843",15,647,0,"1,375","7,382",0,"2,556","6,611",273,562,562,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,HARRISON,"68,482","9,802","16,714",470,"14,286",404,610,"3,114","6,688",0,137,"16,577",0,306,151,13,0,"12,595","1,691",177,227,0,49,561,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,HARTLEY,"6,165","1,145",0,2,0,"331,111","7,770","1,145",0,0,0,0,0,1,0,1,0,0,0,"331,111",0,0,"5,439","2,331",0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,HASKELL,"5,716",839,0,0,0,"39,275",304,90,749,0,0,0,0,0,0,0,0,0,0,"39,268",7,0,91,213,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,HAYS,"193,963","23,376",179,300,"1,949",506,"3,071","9,013","13,855",508,179,0,0,300,0,0,0,"1,590",359,260,189,57,88,"2,983",0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,HEMPHILL,"4,168",640,5,790,0,"3,079","1,227",640,0,0,5,0,0,316,79,395,0,0,0,"3,079",0,0,"1,043",184,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,HENDERSON,"80,926","11,151","1,160",0,"1,649","1,054","3,918","5,343","5,792",16,431,729,0,0,0,0,0,"1,649",0,945,109,0,471,"3,447",0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,HIDALGO,"841,667","119,950","2,786",647,"7,846","250,015",715,"12,550","98,020","9,380",0,"2,786",0,645,1,1,541,"4,768","2,537",126,"249,889",0,286,429,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,HILL,"35,694","6,132",0,2,0,"1,464","1,083","3,829","2,303",0,0,0,0,2,0,0,0,0,0,85,"1,379",0,54,"1,029",0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,HOCKLEY,"23,600","4,338","1,124",25,0,"115,163",387,"1,127","1,900","1,311","1,121",3,0,17,0,8,0,0,0,"114,264",0,899,348,39,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,HOOD,"55,684","7,573",12,131,"1,990","7,199",491,"6,057","1,516",0,12,0,0,0,131,0,21,"1,969",0,"2,058","5,141",0,221,270,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,HOPKINS,"36,502","5,372",912,1,0,"2,716","5,430","1,596","3,776",0,0,912,0,1,0,0,0,0,0,116,"2,600",0,"2,715","2,715",0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,HOUSTON,"23,162","4,405",158,86,0,"1,262","1,391","3,193","1,212",0,5,153,0,57,25,4,0,0,0,114,"1,148",0,139,"1,252",0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,HOWARD,"36,851","6,524","1,965","3,047",323,"3,701",212,"1,160","4,824",540,436,"1,523",6,"2,072",0,975,169,154,0,"3,701",0,0,180,32,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,HUDSPETH,"3,382",493,0,18,0,"91,508",405,493,0,0,0,0,0,18,0,0,0,0,0,"83,633","7,875",0,344,61,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,HUNT,"90,112","12,139",326,0,218,201,"1,221","1,910","10,100",129,100,226,0,0,0,0,0,218,0,132,69,0,0,"1,221",0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,HUTCHINSON,"21,424","6,321","16,577",94,0,"51,454",363,"5,077",98,"1,146","15,367",0,"1,210",89,1,4,0,0,0,"49,529","1,925",0,272,91,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,IRION,"1,660",157,6,"2,368",0,647,199,157,0,0,6,0,0,"1,610",0,758,0,0,0,93,554,0,159,40,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,JACK,"9,236",973,0,150,0,96,678,328,639,6,0,0,0,27,111,12,0,0,0,13,77,6,102,576,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,JACKSON,"14,677","1,372",535,0,0,"39,529",797,"1,372",0,0,62,473,0,0,0,0,0,0,0,"39,041",488,0,518,279,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,JASPER,"34,853","4,358","49,876",2,0,124,469,"3,860",498,0,"44,068","5,808",0,2,0,0,0,0,0,25,99,0,107,362,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,JEFF DAVIS,"2,238","1,200",0,0,0,740,308,"1,200",0,0,0,0,0,0,0,0,0,0,0,667,73,0,293,15,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,JEFFERSON,"251,059","47,168","115,938",13,0,"65,528",782,"9,869","37,299",0,102,"115,834",2,13,0,0,0,0,0,223,"65,305",0,157,625,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,JIM HOGG,"5,196",810,0,44,0,80,444,810,0,0,0,0,0,42,1,1,0,0,0,80,0,0,400,44,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,JIM WELLS,"40,569","5,316",79,0,0,"1,528",785,"1,459","3,689",168,79,0,0,0,0,0,0,0,0,"1,319",209,0,471,314,0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
2015,JOHNSON,"161,905","20,304","1,502",110,883,525,"1,613","6,154","13,629",521,845,657,0,35,68,7,0,322,561,89,436,0,484,"1,129",0,2015,"27,469,114","4,277,409","1,019,173","180,632","533,378","6,206,293","316,642","1,446,371","2,715,577","115,461","171,564","825,880","21,729","118,041","20,403","42,188","50,377","420,063","62,938","5,014,383","1,141,173","50,737","155,762","160,880",0
