Year,CountyName,Population,Municipal,Manufactoring,Mining,SteamElectric,Irrigation,LiveStock,Muni_GW,Muni_SW,MFG_Gw,MFG_SW,Mining_GW,Mining_SW,Power_GW,Power_SW,Irrig_GW,Irrig_SW,Livestock_GW,Livestock_SW,textbox46,textbox11,textbox13,textbox15,textbox17,textbox19,textbox20,textbox21,textbox23,textbox25,textbox27,textbox29,textbox31,textbox33,textbox35,textbox37,textbox39,textbox41,textbox43,textbox45
2001,ANDERSON,"55,013","12,331",356,0,0,192,"1,677","8,960","3,371",356,0,0,0,0,0,96,96,337,"1,340",2001,"21,325,024","4,192,907","1,483,556","114,131","416,210","9,679,006","318,576","1,412,427","2,780,498","236,972","1,246,587","47,163","66,969","53,838","362,368","7,432,129","2,246,877","105,983","212,592"
2001,ANDREWS,"12,963","3,132",808,0,0,"29,402",320,"3,132",0,808,0,0,0,0,0,"29,402",0,180,140,2001,"21,325,024","4,192,907","1,483,556","114,131","416,210","9,679,006","318,576","1,412,427","2,780,498","236,972","1,246,587","47,163","66,969","53,838","362,368","7,432,129","2,246,877","105,983","212,592"
2001,ANGELINA,"81,144","11,628","18,784",0,0,9,565,"11,628",0,"12,418","6,365",0,0,0,0,9,0,226,339,2001,"21,325,024","4,192,907","1,483,556","114,131","416,210","9,679,006","318,576","1,412,427","2,780,498","236,972","1,246,587","47,163","66,969","53,838","362,368","7,432,129","2,246,877","105,983","212,592"
2001,ARANSAS,"22,743","3,904",207,0,0,0,23,489,"3,415",0,207,0,0,0,0,0,0,2,21,2001,"21,325,024","4,192,907","1,483,556","114,131","416,210","9,679,006","318,576","1,412,427","2,780,498","236,972","1,246,587","47,163","66,969","53,838","362,368","7,432,129","2,246,877","105,983","212,592"
2001,ARCHER,"9,008","1,504",0,0,0,"1,616","3,670",75,"1,429",0,0,0,0,0,0,0,"1,616",167,"3,503",2001,"21,325,024","4,192,907","1,483,556","114,131","416,210","9,679,006","318,576","1,412,427","2,780,498","236,972","1,246,587","47,163","66,969","53,838","362,368","7,432,129","2,246,877","105,983","212,592"
2001,ARMSTRONG,"2,134",384,0,0,0,"7,739",564,384,0,0,0,0,0,0,0,"7,739",0,451,113,2001,"21,325,024","4,192,907","1,483,556","114,131","416,210","9,679,006","318,576","1,412,427","2,780,498","236,972","1,246,587","47,163","66,969","53,838","362,368","7,432,129","2,246,877","105,983","212,592"
2001,ATASCOSA,"39,701","6,272",137,0,"7,379","34,848","9,609","5,972",301,137,0,0,0,"7,379",0,"34,848",0,893,"8,716",2001,"21,325,024","4,192,907","1,483,556","114,131","416,210","9,679,006","318,576","1,412,427","2,780,498","236,972","1,246,587","47,163","66,969","53,838","362,368","7,432,129","2,246,877","105,983","212,592"
2001,AUSTIN,"24,031","3,140",78,0,0,"9,636","1,589","3,140",0,78,0,0,0,0,0,"8,191","1,445",96,"1,493",2001,"21,325,024","4,192,907","1,483,556","114,131","416,210","9,679,006","318,576","1,412,427","2,780,498","236,972","1,246,587","47,163","66,969","53,838","362,368","7,432,129","2,246,877","105,983","212,592"
2001,BAILEY,"6,471","1,249",0,0,0,"185,648","2,046","1,249",0,0,0,0,0,0,0,"185,648",0,"1,637",409,2001,"21,325,024","4,192,907","1,483,556","114,131","416,210","9,679,006","318,576","1,412,427","2,780,498","236,972","1,246,587","47,163","66,969","53,838","362,368","7,432,129","2,246,877","105,983","212,592"
2001,BANDERA,"18,169","2,461",0,0,0,487,314,"2,365",95,0,0,0,0,0,0,263,224,141,173,2001,"21,325,024","4,192,907","1,483,556","114,131","416,210","9,679,006","318,576","1,412,427","2,780,498","236,972","1,246,587","47,163","66,969","53,838","362,368","7,432,129","2,246,877","105,983","212,592"
