Year,CountyName,Population,Municipal,Manufactoring,Mining,SteamElectric,Irrigation,LiveStock,Muni_GW,Muni_SW,MFG_Gw,MFG_SW,Mining_GW,Mining_SW,Power_GW,Power_SW,Irrig_GW,Irrig_SW,Livestock_GW,Livestock_SW,textbox46,textbox11,textbox13,textbox15,textbox17,textbox19,textbox20,textbox21,textbox23,textbox25,textbox27,textbox29,textbox31,textbox33,textbox35,textbox37,textbox39,textbox41,textbox43,textbox45
2013,BOWIE,"94,440","20,030","1,034",0,0,"11,084","1,670","1,823","18,208",22,"1,013",0,0,0,0,"5,761","5,323",84,"1,586",2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,BRAZORIA,"330,385","43,518","198,315",1,0,"79,043","1,588","31,022","12,496","2,688","195,627",1,0,0,0,"4,337","74,706","1,191",397,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,BRAZOS,"203,420","35,315","1,299",680,234,"46,980","1,163","34,521",794,"1,299",0,612,68,75,159,"45,229","1,751",407,756,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,BREWSTER,"9,274","2,187",0,0,0,"1,880",376,"2,187",0,0,0,0,0,0,0,329,"1,551",357,19,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,BRISCOE,"1,541",228,0,0,0,"28,531",236,147,81,0,0,0,0,0,0,"28,531",0,201,35,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,BROOKS,"7,292","1,589",1,10,0,741,513,"1,589",0,1,0,8,2,0,0,741,0,333,180,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,BROWN,"38,889","5,067",305,0,0,"7,351",976,357,"4,710",1,304,0,0,0,0,527,"6,824",147,829,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,BURLESON,"17,467","2,935",111,142,0,"27,393","1,014","2,935",0,111,0,128,14,0,0,"23,875","3,518",304,710,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,BURNET,"44,376","7,459",158,16,0,690,498,"3,093","4,367",51,106,14,2,0,0,322,368,300,199,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,CALDWELL,"39,231","4,957",4,1,0,613,740,"2,029","2,928",0,4,1,0,0,0,575,38,148,592,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,CALHOUN,"21,729","2,991","42,865",0,0,"15,248",273,901,"2,092","1,406","41,459",0,0,0,0,23,"15,225",191,82,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,CALLAHAN,"13,955","1,241",0,0,0,540,695,419,822,0,0,0,0,0,0,535,5,174,521,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,CAMERON,"421,288","56,251","1,054",0,103,"266,108",310,"9,824","46,427",171,883,0,0,0,103,37,"266,071",31,279,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,CAMP,"12,617",803,29,0,0,0,"5,139",523,280,1,28,0,0,0,0,0,0,"2,056","3,083",2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,CARSON,"6,117","1,090",322,0,0,"105,201",353,"1,090",0,322,0,0,0,0,0,"105,201",0,318,35,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,CASS,"30,784","2,557","31,466",12,0,0,"2,507","1,088","1,469",127,"31,339",10,2,0,0,0,0,75,"2,432",2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,CASTRO,"8,026","1,447",49,0,0,"349,217","10,076","1,447",0,49,0,0,0,0,0,"349,217",0,"9,068","1,008",2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,CHAMBERS,"36,775","5,866","15,605",0,770,"128,320",490,"3,182","2,686","3,655","11,950",0,0,20,749,39,"128,281",196,294,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,CHEROKEE,"52,538","8,522",95,58,308,520,"1,782","7,539",983,61,34,41,17,118,190,284,236,267,"1,515",2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,CHILDRESS,"7,047","1,522",0,0,0,"13,235",216,23,"1,498",0,0,0,0,0,0,"13,235",0,194,22,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,CLAY,"10,844","1,217",0,25,0,"1,716","1,434",485,732,0,0,5,20,0,0,"1,716",0,215,"1,219",2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,COCHRAN,"3,013",538,0,4,0,"109,500",400,538,0,0,0,4,0,0,0,"109,500",0,360,40,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,COKE,"3,263",421,0,65,0,567,216,255,166,0,0,54,11,0,0,567,0,168,48,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,COLEMAN,"8,830","1,174",1,3,0,435,610,25,"1,149",0,1,2,1,0,0,34,401,18,592,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,COLLIN,"854,036","188,416","2,095",0,13,"3,492",732,"6,477","181,939",199,"1,896",0,0,0,13,210,"3,282",37,695,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,COLLINGSWORTH,"2,958",616,0,0,0,"52,219",373,612,4,0,0,0,0,0,0,"52,086",133,362,11,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,COLORADO,"21,514","3,338",769,"4,207",0,"82,916","1,077","3,338",0,769,0,"2,398","1,808",0,0,"18,658","64,258",431,646,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,COMAL,"118,373","19,194","2,216","4,575",0,251,232,"10,760","8,434","2,182",34,"4,575",0,0,0,225,26,69,163,2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
2013,COMANCHE,"14,047","1,252",15,0,0,"31,443","2,993",516,736,7,7,0,0,0,0,"23,598","7,845",748,"2,245",2013,"26,448,194","4,306,359","1,038,368","140,241","479,240","8,435,201","307,433","1,600,057","2,706,307","192,416","845,889","112,541","27,697","55,135","424,103","7,076,697","1,358,504","151,183","156,251"
