Year,CountyName,Population,Municipal,Manufactoring,Mining,SteamElectric,Irrigation,LiveStock,Muni_GW,Muni_SW,MFG_Gw,MFG_SW,Mining_GW,Mining_SW,Power_GW,Power_SW,Irrig_GW,Irrig_SW,Livestock_GW,Livestock_SW,textbox46,textbox11,textbox13,textbox15,textbox17,textbox19,textbox20,textbox21,textbox23,textbox25,textbox27,textbox29,textbox31,textbox33,textbox35,textbox37,textbox39,textbox41,textbox43,textbox45
2000,ANDERSON,"55,109","13,255",340,0,0,192,"1,708","9,625","3,630",340,0,0,0,0,0,96,96,683,"1,025",2000,"20,851,819","4,098,916","1,415,131","99,309","507,976","9,774,795","317,572","1,509,597","2,589,328","247,406","1,167,736","41,933","57,378","59,635","448,342","7,960,395","1,814,400","126,097","191,474"
2000,ANDREWS,"13,004","3,482","1,014",3,0,"18,482",319,"3,482",0,"1,014",0,3,0,0,0,"18,482",0,255,64,2000,"20,851,819","4,098,916","1,415,131","99,309","507,976","9,774,795","317,572","1,509,597","2,589,328","247,406","1,167,736","41,933","57,378","59,635","448,342","7,960,395","1,814,400","126,097","191,474"
2000,ANGELINA,"80,130","12,648","27,024",0,0,30,578,"12,648",0,"15,467","11,557",0,0,0,0,30,0,231,347,2000,"20,851,819","4,098,916","1,415,131","99,309","507,976","9,774,795","317,572","1,509,597","2,589,328","247,406","1,167,736","41,933","57,378","59,635","448,342","7,960,395","1,814,400","126,097","191,474"
2000,ARANSAS,"22,497","4,116",200,0,0,0,23,517,"3,599",71,129,0,0,0,0,0,0,2,21,2000,"20,851,819","4,098,916","1,415,131","99,309","507,976","9,774,795","317,572","1,509,597","2,589,328","247,406","1,167,736","41,933","57,378","59,635","448,342","7,960,395","1,814,400","126,097","191,474"
2000,ARCHER,"8,855","1,241",0,0,0,"1,971","5,113",76,"1,165",0,0,0,0,0,0,0,"1,971",258,"4,855",2000,"20,851,819","4,098,916","1,415,131","99,309","507,976","9,774,795","317,572","1,509,597","2,589,328","247,406","1,167,736","41,933","57,378","59,635","448,342","7,960,395","1,814,400","126,097","191,474"
2000,ARMSTRONG,"2,148",408,0,0,0,"11,818",604,408,0,0,0,0,0,0,0,"11,818",0,483,121,2000,"20,851,819","4,098,916","1,415,131","99,309","507,976","9,774,795","317,572","1,509,597","2,589,328","247,406","1,167,736","41,933","57,378","59,635","448,342","7,960,395","1,814,400","126,097","191,474"
2000,ATASCOSA,"38,628","6,356",140,0,"7,379","35,053","1,745","6,244",112,140,0,0,0,"7,379",0,"35,053",0,174,"1,571",2000,"20,851,819","4,098,916","1,415,131","99,309","507,976","9,774,795","317,572","1,509,597","2,589,328","247,406","1,167,736","41,933","57,378","59,635","448,342","7,960,395","1,814,400","126,097","191,474"
2000,AUSTIN,"23,590","3,293",127,0,0,"10,617","1,614","3,293",0,127,0,0,0,0,0,"9,070","1,547",161,"1,453",2000,"20,851,819","4,098,916","1,415,131","99,309","507,976","9,774,795","317,572","1,509,597","2,589,328","247,406","1,167,736","41,933","57,378","59,635","448,342","7,960,395","1,814,400","126,097","191,474"
2000,BAILEY,"6,594","1,259",264,0,0,"182,865","2,004","1,259",0,264,0,0,0,0,0,"182,865",0,"1,603",401,2000,"20,851,819","4,098,916","1,415,131","99,309","507,976","9,774,795","317,572","1,509,597","2,589,328","247,406","1,167,736","41,933","57,378","59,635","448,342","7,960,395","1,814,400","126,097","191,474"
2000,BANDERA,"17,645","2,458",0,0,0,603,315,"2,358",101,0,0,0,0,0,0,325,278,252,63,2000,"20,851,819","4,098,916","1,415,131","99,309","507,976","9,774,795","317,572","1,509,597","2,589,328","247,406","1,167,736","41,933","57,378","59,635","448,342","7,960,395","1,814,400","126,097","191,474"
