Year,CountyName,Population,Municipal,Manufactoring,Mining,SteamElectric,Irrigation,LiveStock,Muni_GW,Muni_SW,MFG_Gw,MFG_SW,Mining_GW,Mining_SW,Power_GW,Power_SW,Irrig_GW,Irrig_SW,Livestock_GW,Livestock_SW,textbox46,textbox11,textbox13,textbox15,textbox17,textbox19,textbox20,textbox21,textbox23,textbox25,textbox27,textbox29,textbox31,textbox33,textbox35,textbox37,textbox39,textbox41,textbox43,textbox45
2012,BASTROP,"77,140","11,010",82,45,"6,426","3,781","1,074","11,010",0,60,22,45,0,0,"6,426","2,829",952,215,859,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,BAYLOR,"3,765",645,0,0,0,"3,824",698,634,11,0,0,0,0,0,0,"3,464",360,139,559,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,BEE,"32,445","7,543",0,13,0,"4,117",686,"3,223","4,320",0,0,12,1,0,0,"4,101",16,549,137,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,BELL,"322,817","62,081",601,6,0,"2,515",806,"4,046","58,035",0,601,6,0,0,0,897,"1,618",242,564,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,BEXAR,"1,784,731","264,438","5,993","8,753","39,858","14,472",740,"245,786","18,652","5,209",785,"8,753",0,"1,050","38,809","13,403","1,069",222,518,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,BLANCO,"10,805","1,497",0,0,0,"2,150",317,"1,166",332,0,0,0,0,0,0,"2,150",0,222,95,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,BORDEN,648,99,0,96,0,"3,406",187,98,2,0,0,96,0,0,0,"3,406",0,56,131,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,BOSQUE,"18,485","3,357",7,0,0,"4,605",727,"3,043",314,2,5,0,0,0,0,"1,937","2,668",218,509,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,BOWIE,"93,857","21,021",610,0,0,"12,738","1,531","2,194","18,827",31,579,0,0,0,0,"8,686","4,052",77,"1,454",2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,BRAZORIA,"324,663","47,004","184,065",0,0,"90,575","1,334","36,098","10,905","2,144","181,919",0,0,0,0,"1,575","89,000","1,001",333,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,BRAZOS,"201,514","34,769","1,422",43,421,"37,315","1,102","33,826",943,"1,422",0,39,4,114,307,"34,442","2,873",386,716,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,BREWSTER,"9,374","2,298",0,0,0,"1,774",319,"2,298",0,0,0,0,0,0,0,308,"1,466",303,16,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,BRISCOE,"1,652",269,0,0,0,"29,214",320,157,111,0,0,0,0,0,0,"29,214",0,272,48,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,BROOKS,"7,303","1,825",0,1,0,751,394,"1,825",0,0,0,1,0,0,0,751,0,256,138,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,BROWN,"38,762","5,028",317,0,0,"8,241","1,122",393,"4,635",9,308,0,0,0,0,949,"7,292",168,954,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,BURLESON,"17,706","3,299",111,11,0,"30,819","1,066","3,299",0,111,0,10,1,0,0,"26,456","4,363",320,746,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,BURNET,"43,906","7,825",171,33,0,"1,668",579,"3,082","4,742",56,115,31,2,0,0,"1,360",308,356,223,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,CALDWELL,"39,014","5,472",0,0,0,839,739,"2,340","3,131",0,0,0,0,0,0,757,82,148,591,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,CALHOUN,"21,692","3,055","44,077",0,0,"20,000",282,918,"2,137","1,575","42,502",0,0,0,0,0,"20,000",198,84,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,CALLAHAN,"13,616","1,139",0,0,0,769,773,414,725,0,0,0,0,0,0,769,0,193,580,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,CAMERON,"417,573","67,579","1,157",0,79,"386,000",248,"10,274","57,305",186,971,0,0,0,79,0,"386,000",24,224,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,CAMP,"12,533",775,35,0,0,0,"4,693",542,234,2,33,0,0,0,0,0,0,"1,877","2,816",2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,CARSON,"6,325","1,378",381,0,0,"124,090",559,"1,378",0,381,0,0,0,0,0,"124,090",0,503,56,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,CASS,"30,496","2,618","29,849",0,0,0,"2,534","1,132","1,487",127,"29,722",0,0,0,0,0,0,76,"2,458",2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,CASTRO,"8,167","1,649",61,0,0,"431,750","11,180","1,649",0,61,0,0,0,0,0,"431,750",0,"10,062","1,118",2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,CHAMBERS,"36,745","6,114","16,354",0,190,"98,342",450,"3,282","2,831","3,556","12,797",0,0,16,174,10,"98,332",180,270,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,CHEROKEE,"51,723","8,775",76,3,"1,151",492,"1,832","7,577","1,197",68,9,2,1,170,981,285,207,275,"1,557",2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,CHILDRESS,"7,055","1,655",0,0,0,"18,554",278,28,"1,627",0,0,0,0,0,0,"18,554",0,250,28,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,CLAY,"10,844","1,483",0,0,0,"1,725","1,473",521,963,0,0,0,0,0,0,"1,676",49,221,"1,252",2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,COCHRAN,"3,125",624,0,4,0,"123,608",495,624,0,0,0,4,0,0,0,"123,608",0,446,49,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,COKE,"3,373",543,0,46,0,522,342,170,373,0,0,1,45,0,0,522,0,267,75,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,COLEMAN,"8,974","1,200",1,0,0,547,709,27,"1,173",0,1,0,0,0,0,59,488,21,688,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,COLLIN,"827,521","215,328","2,246",0,40,"4,049",600,"6,591","208,737",315,"1,931",0,0,0,40,849,"3,200",30,570,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,COLLINGSWORTH,"3,095",643,0,0,0,"55,301",443,638,6,0,0,0,0,0,0,"55,159",142,430,13,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,COLORADO,"21,037","3,409",960,"3,916",0,"87,518","1,259","3,409",0,960,0,"2,108","1,808",0,0,"26,535","60,983",503,756,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,COMAL,"115,084","21,008","3,028","3,114",0,485,213,"12,326","8,682","2,968",60,"3,114",0,0,0,285,200,64,149,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,COMANCHE,"14,060","1,369",12,0,0,"38,603","3,308",638,731,5,7,0,0,0,0,"25,815","12,788",827,"2,481",2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,CONCHO,"4,116",449,0,0,0,"4,895",388,412,37,0,0,0,0,0,0,"4,708",187,194,194,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,COOKE,"38,981","5,458",92,"2,504",5,"1,346","1,188","4,803",656,92,0,501,"2,003",5,0,"1,141",205,179,"1,009",2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,CORYELL,"77,462","13,940",4,0,0,516,975,"1,788","12,152",0,4,0,0,0,0,516,0,146,829,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,COTTLE,"1,522",414,0,2,0,"5,337",400,403,12,0,0,2,0,0,0,"5,337",0,280,120,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,CRANE,"4,497","1,165",117,470,0,0,74,"1,165",0,117,0,470,0,0,0,0,0,70,4,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,CROCKETT,"3,758","1,498",14,"1,224",0,208,524,"1,498",0,14,0,"1,224",0,0,0,208,0,497,27,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,CROSBY,"6,088",965,0,430,0,"133,014",204,377,589,0,0,4,426,0,0,"132,219",795,143,61,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,CULBERSON,"2,418",612,0,37,0,"55,482",258,612,0,0,0,37,0,0,0,"55,482",0,245,13,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,DALLAM,"7,051","1,865",60,0,0,"495,905","7,250","1,865",0,60,0,0,0,0,0,"495,720",185,"5,800","1,450",2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,DALLAS,"2,427,813","472,481","18,813",88,874,"11,084",800,"3,797","468,684",709,"18,105",37,51,0,874,"3,744","7,340",680,120,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,DAWSON,"13,888","2,643",0,53,0,"105,759",172,"1,524","1,119",0,0,53,0,0,0,"105,759",0,155,17,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,DEAF SMITH,"19,662","3,664",961,0,0,"239,501","13,031","3,664",0,961,0,0,0,0,0,"239,501",0,"11,728","1,303",2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,DELTA,"5,307",652,0,0,0,303,488,125,528,0,0,0,0,0,0,88,215,73,415,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,DENTON,"704,530","134,817",292,"2,616",86,"3,428",685,"15,070","119,747",1,291,517,"2,099",0,86,"2,817",611,206,479,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,DEWITT,"21,019","3,696",272,"1,914",0,915,"1,488","3,680",16,272,0,"1,722",192,0,0,915,0,893,595,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,DICKENS,"2,469",354,0,0,0,"9,953",257,123,230,0,0,0,0,0,0,"9,953",0,167,90,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,DIMMIT,"10,655","2,432",0,"6,229",0,"6,097",406,"2,432",0,0,0,"5,606",623,0,0,"5,894",203,203,203,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,DONLEY,"3,724",611,0,0,0,"42,048",889,208,403,0,0,0,0,0,0,"42,048",0,711,178,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,DUVAL,"11,979","2,051",0,327,0,"4,042",606,"2,051",0,0,0,327,0,0,0,"4,042",0,545,61,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,EASTLAND,"18,588","2,707",38,3,0,"4,699",971,592,"2,114",0,38,0,3,0,0,"4,433",266,48,923,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,ECTOR,"143,141","19,969","1,396",797,0,750,218,"5,176","14,793","1,302",94,797,0,0,0,140,610,197,21,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,EDWARDS,"2,024",339,0,0,0,160,413,339,0,0,0,0,0,0,0,97,63,372,41,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,EL PASO,"834,869","126,685","7,100",0,"4,409","146,019",160,"98,143","28,541","5,837","1,191",0,0,"4,409",0,"62,019","84,000",144,16,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,ELLIS,"154,522","27,379","4,016",26,0,"1,977",739,"7,077","20,302","1,946","2,070",5,21,0,0,"1,933",44,15,724,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,ERATH,"39,208","5,160",74,5,0,"7,463","5,971","4,468",693,74,0,1,4,0,0,"6,881",582,"1,791","4,180",2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,FALLS,"17,941","3,747",0,0,0,"6,948","1,607","1,827","1,919",0,0,0,0,0,0,"6,533",415,241,"1,366",2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,FANNIN,"34,421","4,843",5,449,0,"13,575","1,214","3,326","1,517",0,5,0,449,0,0,"2,757","10,818","1,092",122,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,FAYETTE,"25,656","3,131",280,75,"14,150","1,167","1,670","3,131",0,280,0,67,8,12,"14,138","1,091",76,167,"1,503",2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,FISHER,"3,953",959,149,1,0,"5,290",570,631,327,147,2,1,0,0,0,"5,290",0,228,342,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,FLOYD,"6,463",967,0,0,0,"118,245","1,323",800,167,0,0,0,0,0,0,"118,245",0,"1,124",199,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,FOARD,"1,349",265,0,0,0,"3,919",244,42,223,0,0,0,0,0,0,"3,919",0,24,220,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,FORT BEND,"624,831","112,798","3,715",6,"47,089","26,903",750,"96,400","16,398","3,685",30,6,0,"1,851","45,238","12,903","14,000",601,149,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,FRANKLIN,"10,654","1,625",5,0,0,129,"2,852",13,"1,612",0,5,0,0,0,0,129,0,"1,141","1,711",2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,FREESTONE,"20,173","3,066",0,481,"17,063",680,"1,134","3,027",39,0,0,423,58,122,"16,942",680,0,113,"1,021",2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,FRIO,"17,963","3,455",0,108,64,"76,210",700,"3,455",0,0,0,97,11,64,0,"76,210",0,420,280,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,GAINES,"18,081","3,588",517,"5,166",0,"424,388",200,"3,588",0,517,0,"5,166",0,0,0,"424,388",0,180,20,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
2012,GALVESTON,"300,849","49,065","23,429",149,0,"5,285",204,"1,256","47,809",140,"23,289",149,0,0,0,283,"5,002",92,112,2012,"26,059,203","4,535,637","1,013,006","137,894","557,078","9,490,008","317,289","1,697,052","2,838,577","172,029","840,904","84,865","53,029","45,949","511,135","7,785,396","1,704,612","159,234","158,056"
