Year,CountyName,Population,Municipal,Manufacturing,Mining,Power,Irrigation,LiveStock,Muni_GW,Muni_SW,Muni_RU,MFG_Gw,MFG_SW,MFG_RU,Mining_GW,Mining_SW,Mining_RU,Power_GW,Power_SW,Power_RU,Irrig_GW,Irrig_SW,Irrig_RU,Livestock_GW,Livestock_SW,Livestock_RU,textbox46,textbox11,textbox13,Manufacturing1,textbox17,textbox19,textbox20,textbox21,textbox23,textbox25,Textbox44,textbox27,textbox29,Textbox49,textbox31,textbox33,Textbox52,textbox35,textbox37,Textbox55,textbox39,textbox41,Textbox58,textbox43,textbox45,Textbox61
2017,BURLESON,"18,011","2,650",35,"5,350",0,"21,464","1,026","2,650",0,0,35,0,0,"3,852",428,"1,070",0,0,0,"20,860",604,0,308,718,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,BURNET,"46,804","8,403",106,88,0,"2,065",600,"2,524","4,140","1,739",45,61,0,85,0,3,0,0,0,815,258,992,309,291,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,CALDWELL,"42,338","5,068",0,0,0,558,"1,056","1,938","3,121",9,0,0,0,0,0,0,0,0,0,387,171,0,211,845,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,CALHOUN,"21,744","2,294","49,523",0,0,883,263,243,"2,051",0,485,"47,541","1,497",0,0,0,0,0,0,298,585,0,185,78,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,CALLAHAN,"13,946","1,126",0,0,0,244,864,317,809,0,0,0,0,0,0,0,0,0,0,239,5,0,216,648,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,CAMERON,"423,725","59,882",474,0,70,"401,206",264,"10,867","48,229",786,36,438,0,0,0,0,0,70,0,487,"400,719",0,26,238,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,CAMP,"12,855",754,40,0,0,0,640,453,301,0,1,39,0,0,0,0,0,0,0,0,0,0,256,384,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,CARSON,"6,032",872,"1,363",2,0,"91,707",343,872,0,0,759,0,604,1,0,1,0,0,0,"91,096",205,406,308,35,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,CASS,"30,012","2,518","3,685",0,0,0,669,"1,023","1,495",0,127,"3,558",0,0,0,0,0,0,0,0,0,0,20,649,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,CASTRO,"7,843","1,080",61,0,0,"300,845","10,833","1,080",0,0,61,0,0,0,0,0,0,0,0,"300,845",0,0,"9,749","1,084",0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,CHAMBERS,"41,441","7,125","26,361",0,815,"97,091",415,"3,106","4,019",0,"3,774","22,587",0,0,0,0,25,790,0,92,"96,999",0,166,249,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,CHEROKEE,"52,240","7,633",61,203,156,399,"1,251","7,154",471,8,39,22,0,135,58,10,79,77,0,249,150,0,188,"1,063",0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,CHILDRESS,"7,067","2,144",0,0,0,"14,086",246,34,"1,490",620,0,0,0,0,0,0,0,0,0,"14,086",0,0,221,25,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,CLAY,"10,421","1,061",0,0,0,"1,059","1,435",325,736,0,0,0,0,0,0,0,0,0,0,"1,059",0,0,215,"1,220",0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,COCHRAN,"2,851",466,0,237,0,"85,019",169,466,0,0,0,0,0,161,0,76,0,0,0,"85,019",0,0,152,17,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,COKE,"3,306",506,9,6,0,572,264,117,389,0,9,0,0,0,6,0,0,0,0,572,0,0,206,58,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,COLEMAN,"8,430","1,640",1,0,0,482,781,4,"1,636",0,0,1,0,0,0,0,0,0,0,41,441,0,23,758,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,COLLIN,"969,603","200,995","3,490",0,15,"1,536",785,"4,310","195,910",775,328,"3,162",0,0,0,0,0,15,0,818,718,0,39,746,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,COLLINGSWORTH,"2,987",606,0,0,0,"46,943",338,602,4,0,0,0,0,0,0,0,0,0,0,"46,843",100,0,328,10,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,COLORADO,"21,232","3,566",500,"3,056",0,"94,822","1,299","3,566",0,0,500,0,0,"3,056",0,0,0,0,0,"18,579","76,243",0,519,780,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,COMAL,"141,009","22,338",375,"6,039",0,826,317,"12,261","9,582",495,190,3,182,"6,039",0,0,0,0,0,332,494,0,95,222,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,COMANCHE,"13,573","1,707",10,0,0,"27,626","3,832",185,"1,522",0,2,8,0,0,0,0,0,0,0,"18,251","9,375",0,958,"2,874",0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,CONCHO,"2,717",594,0,0,0,"5,186",534,327,148,119,0,0,0,0,0,0,0,0,0,"4,975",211,0,267,267,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,COOKE,"39,895","4,754",73,0,6,897,"1,521","4,517",237,0,68,5,0,0,0,0,6,0,0,761,136,0,228,"1,293",0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,CORYELL,"74,913","12,622",2,0,0,364,988,629,"11,823",170,0,2,0,0,0,0,0,0,0,364,0,0,148,840,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,COTTLE,"1,387",369,0,0,0,"3,773",360,356,13,0,0,0,0,0,0,0,0,0,0,"3,773",0,0,252,108,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,CRANE,"4,740","1,072",428,47,0,0,56,967,0,105,428,0,0,32,0,15,0,0,0,0,0,0,53,3,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,CROCKETT,"3,564","1,121",0,"2,496",0,27,457,"1,121",0,0,0,0,0,"1,704",0,792,0,0,0,27,0,0,435,22,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,CROSBY,"5,899",726,1,445,0,"61,432",174,259,467,0,1,0,0,4,439,2,0,0,0,"60,860",572,0,122,52,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,CULBERSON,"2,231",563,2,"4,711",0,"42,123",258,504,0,59,2,0,0,942,0,"3,769",0,0,0,"42,123",0,0,245,13,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,DALLAM,"7,208","1,986",45,0,0,"282,807","6,026","1,986",0,0,45,0,0,0,0,0,0,0,0,"282,807",0,0,"4,821","1,205",0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,DALLAS,"2,618,148","456,499","17,949",73,982,"7,986",182,"2,144","441,436","12,919",621,"15,836","1,492",13,54,6,86,896,0,"3,134","4,840",12,155,27,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,DAWSON,"12,813","2,957",0,107,0,"84,763",107,812,"1,131","1,014",0,0,0,74,0,33,0,0,0,"83,800",0,963,96,11,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,DEAF SMITH,"18,836","2,461","1,133",0,0,"144,399","12,684","2,461",0,0,"1,133",0,0,0,0,0,0,0,0,"144,399",0,0,"11,415","1,269",0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,DELTA,"5,298",669,0,0,0,"2,299",331,121,548,0,0,0,0,0,0,0,0,0,0,38,"2,261",0,50,281,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,DENTON,"836,210","128,380",419,124,24,"1,706",853,"12,520","114,971",889,0,419,0,23,91,10,0,6,18,955,751,0,256,597,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,DEWITT,"20,226","2,816",105,"4,053",0,405,"1,562","2,815",1,0,105,0,0,"2,918",324,811,0,0,0,405,0,0,937,625,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,DICKENS,"2,209",269,0,0,0,"7,175",431,66,203,0,0,0,0,0,0,0,0,0,0,"7,175",0,0,280,151,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,DIMMIT,"10,418","1,971",0,"10,307",0,"3,481",358,"1,971",0,0,0,0,0,"7,421",825,"2,061",0,0,0,"2,416","1,065",0,179,179,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,DONLEY,"3,311",327,0,0,0,"31,146",958,44,283,0,0,0,0,0,0,0,0,0,0,"31,146",0,0,766,192,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,DUVAL,"11,273","1,596",0,83,0,"2,375",538,"1,596",0,0,0,0,0,83,0,0,0,0,0,"2,375",0,0,484,54,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,EASTLAND,"18,411","1,941",38,284,0,"3,728",796,187,"1,692",62,0,38,0,0,284,0,0,0,0,"3,418",310,0,40,756,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,ECTOR,"157,087","20,110",563,620,"4,730",750,163,"1,697","18,413",0,468,95,0,421,0,199,"4,343",387,0,130,620,0,146,17,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
2017,EDWARDS,"1,953",265,0,0,0,221,320,265,0,0,0,0,0,0,0,0,0,0,0,180,41,0,288,32,0,2017,"28,304,596","4,420,310","1,003,183","288,089","535,121","7,490,061","287,779","1,424,184","2,833,141","162,985","154,964","825,866","22,353","176,846","17,121","94,122","51,572","415,317","68,232","5,452,410","1,975,418","62,233","155,655","132,124",0
