Year,CountyName,Population,Municipal,Manufactoring,Mining,SteamElectric,Irrigation,LiveStock,Muni_GW,Muni_SW,MFG_Gw,MFG_SW,Mining_GW,Mining_SW,Power_GW,Power_SW,Irrig_GW,Irrig_SW,Livestock_GW,Livestock_SW,textbox46,textbox11,textbox13,textbox15,textbox17,textbox19,textbox20,textbox21,textbox23,textbox25,textbox27,textbox29,textbox31,textbox33,textbox35,textbox37,textbox39,textbox41,textbox43,textbox45
2004,ANDERSON,"56,024","12,366",15,0,0,254,"1,514","9,025","3,340",15,0,0,0,0,0,30,224,304,"1,210",2004,"22,490,023","3,991,569","1,339,616","86,895","519,068","9,216,058","303,589","1,323,086","2,668,481","217,577","1,121,990","45,589","41,306","51,418","467,656","7,327,339","1,888,719","103,015","200,573"
2004,ANDREWS,"12,893","3,002",905,0,0,"27,413",170,"3,002",0,905,0,0,0,0,0,"27,413",0,96,74,2004,"22,490,023","3,991,569","1,339,616","86,895","519,068","9,216,058","303,589","1,323,086","2,668,481","217,577","1,121,990","45,589","41,306","51,418","467,656","7,327,339","1,888,719","103,015","200,573"
2004,ANGELINA,"81,800","11,448","6,731",0,0,234,497,"11,448",0,"5,765",965,0,0,0,0,109,125,199,298,2004,"22,490,023","3,991,569","1,339,616","86,895","519,068","9,216,058","303,589","1,323,086","2,668,481","217,577","1,121,990","45,589","41,306","51,418","467,656","7,327,339","1,888,719","103,015","200,573"
2004,ARANSAS,"24,087","3,715",102,0,0,0,37,451,"3,264",0,102,0,0,0,0,0,0,4,33,2004,"22,490,023","3,991,569","1,339,616","86,895","519,068","9,216,058","303,589","1,323,086","2,668,481","217,577","1,121,990","45,589","41,306","51,418","467,656","7,327,339","1,888,719","103,015","200,573"
2004,ARCHER,"9,255","1,551",1,0,0,795,"3,729",76,"1,475",0,1,0,0,0,0,0,795,155,"3,574",2004,"22,490,023","3,991,569","1,339,616","86,895","519,068","9,216,058","303,589","1,323,086","2,668,481","217,577","1,121,990","45,589","41,306","51,418","467,656","7,327,339","1,888,719","103,015","200,573"
2004,ARMSTRONG,"2,158",388,0,0,0,"7,197",973,388,0,0,0,0,0,0,0,"7,197",0,779,194,2004,"22,490,023","3,991,569","1,339,616","86,895","519,068","9,216,058","303,589","1,323,086","2,668,481","217,577","1,121,990","45,589","41,306","51,418","467,656","7,327,339","1,888,719","103,015","200,573"
2004,ATASCOSA,"42,632","5,850",127,0,"7,363","23,638","1,695","5,527",323,127,0,0,0,"7,363",0,"23,638",0,157,"1,538",2004,"22,490,023","3,991,569","1,339,616","86,895","519,068","9,216,058","303,589","1,323,086","2,668,481","217,577","1,121,990","45,589","41,306","51,418","467,656","7,327,339","1,888,719","103,015","200,573"
2004,AUSTIN,"25,814","3,011",64,0,0,"8,251","1,588","3,011",0,64,0,0,0,0,0,"8,251",0,96,"1,492",2004,"22,490,023","3,991,569","1,339,616","86,895","519,068","9,216,058","303,589","1,323,086","2,668,481","217,577","1,121,990","45,589","41,306","51,418","467,656","7,327,339","1,888,719","103,015","200,573"
2004,BAILEY,"6,564","1,332",0,0,0,"151,583","1,934","1,332",0,0,0,0,0,0,0,"151,583",0,"1,547",387,2004,"22,490,023","3,991,569","1,339,616","86,895","519,068","9,216,058","303,589","1,323,086","2,668,481","217,577","1,121,990","45,589","41,306","51,418","467,656","7,327,339","1,888,719","103,015","200,573"
2004,BANDERA,"19,519","2,458",0,0,0,271,253,"2,352",106,0,0,0,0,0,0,266,5,114,139,2004,"22,490,023","3,991,569","1,339,616","86,895","519,068","9,216,058","303,589","1,323,086","2,668,481","217,577","1,121,990","45,589","41,306","51,418","467,656","7,327,339","1,888,719","103,015","200,573"
