Year,CountyName,Population,Municipal,Manufactoring,Mining,SteamElectric,Irrigation,LiveStock,Muni_GW,Muni_SW,MFG_Gw,MFG_SW,Mining_GW,Mining_SW,Power_GW,Power_SW,Irrig_GW,Irrig_SW,Livestock_GW,Livestock_SW,textbox46,textbox11,textbox13,textbox15,textbox17,textbox19,textbox20,textbox21,textbox23,textbox25,textbox27,textbox29,textbox31,textbox33,textbox35,textbox37,textbox39,textbox41,textbox43,textbox45
2005,ANDERSON,"55,965","13,182",0,0,0,368,"1,466","9,364","3,818",0,0,0,0,0,0,56,312,73,"1,393",2005,"22,859,968","4,524,521","1,255,572","83,377","363,607","8,474,903","315,782","1,480,015","3,044,511","227,658","1,027,917","45,080","38,296","45,836","317,771","6,218,909","2,255,994","160,042","155,740"
2005,ANDREWS,"12,763","3,046",779,0,0,"30,808",225,"3,046",0,779,0,0,0,0,0,"30,808",0,225,0,2005,"22,859,968","4,524,521","1,255,572","83,377","363,607","8,474,903","315,782","1,480,015","3,044,511","227,658","1,027,917","45,080","38,296","45,836","317,771","6,218,909","2,255,994","160,042","155,740"
2005,ANGELINA,"82,055","12,183","7,173",0,0,309,387,"12,183",0,"4,358","2,815",0,0,0,0,209,100,39,348,2005,"22,859,968","4,524,521","1,255,572","83,377","363,607","8,474,903","315,782","1,480,015","3,044,511","227,658","1,027,917","45,080","38,296","45,836","317,771","6,218,909","2,255,994","160,042","155,740"
2005,ARANSAS,"24,521","4,035",102,0,0,0,20,500,"3,535",0,102,0,0,0,0,0,0,14,6,2005,"22,859,968","4,524,521","1,255,572","83,377","363,607","8,474,903","315,782","1,480,015","3,044,511","227,658","1,027,917","45,080","38,296","45,836","317,771","6,218,909","2,255,994","160,042","155,740"
2005,ARCHER,"9,172","1,592",1,0,0,750,"3,610",89,"1,502",0,1,0,0,0,0,0,750,410,"3,200",2005,"22,859,968","4,524,521","1,255,572","83,377","363,607","8,474,903","315,782","1,480,015","3,044,511","227,658","1,027,917","45,080","38,296","45,836","317,771","6,218,909","2,255,994","160,042","155,740"
2005,ARMSTRONG,"2,150",386,0,0,0,"7,662",913,386,0,0,0,0,0,0,0,"7,662",0,822,91,2005,"22,859,968","4,524,521","1,255,572","83,377","363,607","8,474,903","315,782","1,480,015","3,044,511","227,658","1,027,917","45,080","38,296","45,836","317,771","6,218,909","2,255,994","160,042","155,740"
2005,ATASCOSA,"41,892","6,454",126,0,"7,363","29,353","1,345","6,102",352,126,0,0,0,"7,363",0,"29,353",0,"1,076",269,2005,"22,859,968","4,524,521","1,255,572","83,377","363,607","8,474,903","315,782","1,480,015","3,044,511","227,658","1,027,917","45,080","38,296","45,836","317,771","6,218,909","2,255,994","160,042","155,740"
2005,AUSTIN,"26,151","3,561",100,0,0,"6,479","1,537","3,561",0,100,0,0,0,0,0,"6,479",0,461,"1,076",2005,"22,859,968","4,524,521","1,255,572","83,377","363,607","8,474,903","315,782","1,480,015","3,044,511","227,658","1,027,917","45,080","38,296","45,836","317,771","6,218,909","2,255,994","160,042","155,740"
2005,BAILEY,"6,551","1,138",0,0,0,"64,963","2,417","1,138",0,0,0,0,0,0,0,"64,963",0,"2,175",242,2005,"22,859,968","4,524,521","1,255,572","83,377","363,607","8,474,903","315,782","1,480,015","3,044,511","227,658","1,027,917","45,080","38,296","45,836","317,771","6,218,909","2,255,994","160,042","155,740"
2005,BANDERA,"19,529","2,649",0,0,0,251,263,"2,542",106,0,0,0,0,0,0,246,5,197,66,2005,"22,859,968","4,524,521","1,255,572","83,377","363,607","8,474,903","315,782","1,480,015","3,044,511","227,658","1,027,917","45,080","38,296","45,836","317,771","6,218,909","2,255,994","160,042","155,740"
